"average","sd","ratio","ava","avb","cumsum","p","FA","average_scaled","taxa","sp_group"
0.0169724828667331,0.0132376958685038,1.28213270914581,0.689337052085513,0.697897456807912,0.563082927434888,0.967,"C16.0",0.106589029150994,"Sugar kelp","PP"
0.0160348583868021,0.0112524258454506,1.42501346883215,0.164692095242829,0.171315729316173,0.663783573382978,0.7681,"C18.4w3",0.10070064594809,"Sugar kelp","PP"
0.00993071565944824,0.0062050828138139,1.60041629699772,0.402658541978715,0.418327099442972,0.726149542418061,0.528,"C14.0",0.0623659690350834,"Sugar kelp","PP"
0.00715407920723368,0.00473573108943972,1.51065993235694,0.159867174308237,0.142964337108817,0.771077934047961,0.5468,"C18.3w6",0.0449283916298999,"Sugar kelp","PP"
0.00689010528065577,0.00535552226266989,1.28654217884267,0.37993358933533,0.380003270905972,0.814348540851914,0.3794,"C18.2w6",0.0432706068039528,"Sugar kelp","PP"
0.00508668113934924,0.00447749700890187,1.13605461471805,0.122302043904055,0.0944597104575225,0.846293448883408,0.2417,"C18.3w3",0.0319449080314946,"Sugar kelp","PP"
0.0038341766102805,0.00273834966570475,1.40017787293564,0.0678968180245213,0.0696385639931478,0.870372492927358,0.7109,"C16.1w7",0.0240790440439496,"Sugar kelp","PP"
0.00314821322785587,0.00176054564590109,1.78820312622144,0.0476297636509377,0.0584040922983037,0.890143612695297,0.1465,"C18.0",0.0197711197679391,"Sugar kelp","PP"
0.00242716519083263,0.00121842403143732,1.99205295382218,0.000814202087115835,0.0175920749644622,0.905386472759514,0.0148,"C20.1w9",0.0152428600642172,"Sugar kelp","PP"
0.002385325818177,0.00157030575323446,1.51901998274144,0.0233476766958792,0.0264375199988933,0.920366577035632,0.7471,"C16.2w6",0.0149801042761179,"Sugar kelp","PP"
0.00231185791877737,0.000713635891369664,3.23954827207511,0.0164552757243022,0.0295633553103566,0.934885294952886,0.0078,"C20.0",0.0145187179172536,"Sugar kelp","PP"
0.00181382284402872,0.00135260310859031,1.34098674807801,0.0217042726653319,0.020583201819845,0.946276298703778,0.8248,"C20.4w3",0.0113910037508925,"Sugar kelp","PP"
0.00171932378530817,0.000842944434718129,2.03966443634342,0.0015132918752429,0.0130453746507337,0.957073838139297,0.0095,"C22.1w9",0.0107975394355183,"Sugar kelp","PP"
0.00143500268667093,0.000680369758435147,2.1091511915101,0.0149706476672337,0.022443539064947,0.966085810306381,0.0458,"C15.0",0.00901197216708478,"Sugar kelp","PP"
0.00125043466960116,0.000870407134037507,1.43660893931422,0.0247766728154336,0.0273250926351868,0.973938675352471,0.3777,"C20.3w6",0.00785286504609008,"Sugar kelp","PP"
0.000802992235944702,0.000349616852529306,2.29677783017451,0.00424604236937342,0.00945460366397575,0.978981553493353,0.0148,"C17.0",0.00504287814088135,"Sugar kelp","PP"
0.00073982989523679,0.000519256576336914,1.42478676044106,0.00644473596322924,0.00711338778442754,0.983627765299213,0.4913,"C18.1w7",0.00464621180585994,"Sugar kelp","PP"
0.000733940561542407,0.000369973004136462,1.98376787856581,0.00043175261551183,0.00541945536019983,0.988236991452133,0.0148,"C20.1w7",0.00460922615292045,"Sugar kelp","PP"
0.000533345813012446,0.000268501549927428,1.98637889858216,0.00131628979173887,0.00499428982820914,0.991586460876089,0.0148,"C20.2w6",0.00334946942395627,"Sugar kelp","PP"
0.000329021025007564,0.000137600279178332,2.39113631870722,0.00146645667341336,0.00332023764103807,0.993652748519517,0.028,"C22.0",0.00206628764342782,"Sugar kelp","PP"
0.000205275234630581,0.000126402270326594,1.62398376310961,0.0026290192433284,0.0012821275688183,0.994941899207712,0.0227,"C17.1w9",0.00128915068819437,"Sugar kelp","PP"
0.000155848865626591,0.000109122268639544,1.42820404642975,0.000923360781859457,0.00131798856695429,0.995920646949681,0.5844,"C22.6w3",0.000978747741968969,"Sugar kelp","PP"
0.00015226151300396,8.56298426299608e-05,1.77813608349066,0,0.00107497439846781,0.996876865728959,0.0148,"C22.2w6",0.000956218779278546,"Sugar kelp","PP"
0.000151614470896555,8.8368612502372e-05,1.71570500659932,0.00063827992338038,0.00161522485293742,0.997829021013781,0.0504,"C20.3w3",0.000952155284821684,"Sugar kelp","PP"
0.000146391076297557,0.000165449428437803,0.884808594866735,0.000983927505065098,0,0.998748372815249,0.146,"C22.5w3",0.00091935180146858,"Sugar kelp","PP"
6.3563694612683e-05,0.000129601821746817,0.490453712424333,0,0.000387620889748549,0.999147559696227,0.1111,"C18.2w3",0.000399186880977553,"Sugar kelp","PP"
6.07959821375991e-05,3.52985750586377e-05,1.7223353077739,0.000226185431635422,0.0005311871519019,0.999529365043341,0.1062,"i.C15.0",0.000381805347114495,"Sugar kelp","PP"
4.59282583828169e-05,9.36444300845265e-05,0.490453712424333,0,0.000280077369439072,0.999817799476303,0.1111,"C17.1w",0.000288434432961824,"Sugar kelp","PP"
1.73708937708572e-05,9.75887635296808e-06,1.78000961817433,5.55185431934266e-07,0.000122438306988222,0.999926890569048,0.0148,"C22.3w3",0.000109091092744588,"Sugar kelp","PP"
5.20325594914475e-06,2.89315721131366e-06,1.79846982694113,1.93065874662687e-05,4.09153760969732e-05,0.999959567579501,0.0846,"C22.4w3",3.26770104526389e-05,"Sugar kelp","PP"
4.20071050808982e-06,6.057323160967e-06,0.693492883978674,3.08668579936567e-05,0,0.999985948496089,0.4115,"a.C17.0",2.63809165881842e-05,"Sugar kelp","PP"
1.97926476479214e-06,1.2647450122553e-06,1.56495162709732,1.68976745725314e-06,1.49287755612694e-05,0.999998378493006,0.0148,"i.C17.0",1.24299969172732e-05,"Sugar kelp","PP"
1.77830308976344e-07,2.22127894909196e-07,0.800576213307383,0,1.25608493177323e-06,0.999999495286591,0.177,"C16.3w3",1.11679358501885e-06,"Sugar kelp","PP"
8.03669923194033e-08,1.83181682677718e-07,0.438728322311557,5.55185431934266e-07,0,1,1,"C22.4w6",5.0471340901459e-07,"Sugar kelp","PP"
0,0,NA,0,0,1,1,"a.C18.0",0,"Sugar kelp","PP"
0,0,NA,0,0,1,1,"C16.2w3",0,"Sugar kelp","PP"
0,0,NA,0,0,1,1,"C16.4w3",0,"Sugar kelp","PP"
0,0,NA,0,0,1,1,"C20.2w3",0,"Sugar kelp","PP"
0,0,NA,0,0,1,1,"i.C16.0",0,"Sugar kelp","PP"
0.0411617439620765,0.0251562073539878,1.63624601208224,0.854273428122486,0.509525437308051,0.179696513579759,0.0938,"C18.2w6",0.179696513579759,"Ulva","PP"
0.0285705245898305,0.0145701446463219,1.96089505515258,0.820321673484763,0.439234784912307,0.304424553885034,0.0044,"C18.1w7",0.124728040305275,"Ulva","PP"
0.0230837773788292,0.0171527444315721,1.34577749181293,1.64758615176267,1.86642247822409,0.405199543376458,0.1634,"C16.0",0.100774989491423,"Ulva","PP"
0.0228274925292991,0.014318543188055,1.59426082873728,1.14654370012654,1.24586446160691,0.504855690721972,0.344,"C18.3w3",0.0996561473455144,"Ulva","PP"
0.0194548671712473,0.0182559295083601,1.06567387666227,0.544276328227832,0.72083631711168,0.589788238916513,0.3048,"C18.4w3",0.0849325481945415,"Ulva","PP"
0.0149197718889812,0.011343029887542,1.31532509716541,0.327624926700039,0.23528966677785,0.654922286548833,0.6615,"C22.5w3",0.0651340476323193,"Ulva","PP"
0.0117536061273462,0.00608796867065999,1.93062855004344,0.326555525127837,0.267342005803677,0.706234059077706,0.2178,"C16.3w3",0.0513117725288735,"Ulva","PP"
0.0116902485737491,0.0137442321131836,0.850556690070428,0.167034625148076,0.00309433829674764,0.757269236632839,0.0019,"C20.1w7",0.0510351775551323,"Ulva","PP"
0.0106729936989385,0.00493608532166327,2.1622384953715,0.254779195719816,0.111273306505444,0.80386346643333,0.0019,"C18.1w9",0.0465942298004915,"Ulva","PP"
0.00807942843159668,0.00531905032832899,1.51896070405013,0.162828093731522,0.108840447089302,0.839135177034628,0.423,"C16.2w6",0.0352717106012983,"Ulva","PP"
0.0059419848114131,0.0074242975855759,0.800343028134719,0.171924994820288,0.0954853399795023,0.865075622010394,0.095,"C16.1w7",0.025940444975766,"Ulva","PP"
0.00536041357236871,0.00345692839050168,1.5506290460332,0.0892533773360827,0.11529181342368,0.888477148223369,0.457,"C18.3w6",0.0234015262129745,"Ulva","PP"
0.00516904838758828,0.00525643604509626,0.983375112574706,0.0611731932995199,0.122156427033473,0.911043246847141,0.1515,"C20.5w3",0.0225660986237724,"Ulva","PP"
0.00382850782825165,0.00399519726077739,0.958277546352416,0.021744975131189,0.0648182687588961,0.927757055416173,0.1491,"C20.4w3",0.0167138085690315,"Ulva","PP"
0.00335436379133985,0.00200513738624635,1.67288476807032,0.0920520335986628,0.0850955732882603,0.942400931514749,0.2465,"C22.0",0.0146438760985759,"Ulva","PP"
0.002413139528681,0.00247475295135325,0.975103202669765,0.052434918490349,0.0755221438693619,0.952935780584433,0.4322,"C18.0",0.0105348490696846,"Ulva","PP"
0.00190549745085959,0.00132386239186394,1.43934706701406,0.0426728206434563,0.0554317218808011,0.961254457481847,0.5107,"C20.4w6",0.00831867689741374,"Ulva","PP"
0.00161914497070026,0.00118588710383536,1.36534495186234,0.0307716223730566,0.00836251815623313,0.968323028397674,0.0019,"C17.1w9",0.00706857091582664,"Ulva","PP"
0.00125456620324628,0.000909241665220238,1.37979400992628,0.0801306015957588,0.0789998249822516,0.973799987123865,0.6772,"C14.0",0.00547695872619141,"Ulva","PP"
0.00102301201922947,0.00139229447160163,0.734766990816709,0.0186595204746448,0.00520581449731117,0.978266068380653,0.1605,"C20.2w6",0.00446608125678771,"Ulva","PP"
0.000773069285031532,0.000754895518588471,1.02407454541132,0.012192110123849,0.00595635732025825,0.981640994754126,0.2232,"C20.3w3",0.0033749263734732,"Ulva","PP"
0.000753142142094238,0.000663593488780283,1.13494504516394,0.00512004770164095,0.0148600866863905,0.984928926803094,0.0365,"C20.0",0.00328793204896799,"Ulva","PP"
0.000576411815109172,0.000440179087351183,1.3094938666391,0.0144286118582313,0.0186690628045656,0.987445321483959,0.3451,"C20.3w6",0.00251639468086506,"Ulva","PP"
0.000544356931513945,0.000399850824337237,1.36140004817104,0.0222137295633605,0.0197113403433354,0.989821776738774,0.6636,"C22.4w6",0.00237645525481513,"Ulva","PP"
0.000470447434083769,0.000281018653254087,1.67407902869141,0.0137020199755361,0.0158268316931263,0.991875571247707,0.3482,"C20.1w9",0.00205379450893246,"Ulva","PP"
0.000395432158400079,0.000408157409336844,0.968822687900142,0.00544768125512059,0.00886015191170489,0.99360187760361,0.2932,"C22.6w3",0.00172630635590369,"Ulva","PP"
0.0003788047244087,0.000387118162272226,0.978524805411533,0,0.00482310861486389,0.995255594908847,0.0376,"C16.4w3",0.00165371730523613,"Ulva","PP"
0.000319732669768373,0.000272120816192186,1.17496586348088,0.00497880578949416,0.0063105706528738,0.996651426098309,0.6169,"C22.1w9",0.00139583118946223,"Ulva","PP"
0.000252971995409756,0.000163556722384378,1.54669274195433,0.00829004400634056,0.00600768901058072,0.997755805583549,0.1608,"C15.0",0.00110437948524071,"Ulva","PP"
0.000124276081370083,7.08312647348193e-05,1.75453709368811,0.00212248681979692,0.000499399256647076,0.998298347672246,0.0136,"i.C15.0",0.000542542088696082,"Ulva","PP"
0.000112718202871526,8.81720553389408e-05,1.27838919528674,0,0.00145706818125507,0.998790432460773,0.0376,"C18.2w3",0.000492084788527202,"Ulva","PP"
0.000109311888668441,8.18041254104581e-05,1.33626376567149,0.00176276149757768,0.00028705631726658,0.999267646577469,0.0084,"C22.2w6",0.000477214116696204,"Ulva","PP"
6.91026571660743e-05,5.21382956067154e-05,1.32537238438561,0.0019320439340446,0.00259460582064677,0.999569322487588,0.1444,"C17.0",0.000301675910118908,"Ulva","PP"
4.16490605987277e-05,4.00640024966427e-05,1.03956314904428,0,0.000527537937606036,0.999751146440197,0.0062,"i.C17.0",0.000181823952608977,"Ulva","PP"
2.43205065679451e-05,2.59015544647029e-05,0.938959343196475,0.000339349970888729,3.05670181873758e-06,0.999857320518797,0.0131,"C22.3w3",0.000106174078600262,"Ulva","PP"
2.08470093961461e-05,4.05146483568306e-06,5.145548645156,0.00027799944413318,1.35928212611345e-06,0.999948330630286,0.0019,"a.C17.0",9.10101114885548e-05,"Ulva","PP"
1.11748527516485e-05,8.10902657048564e-06,1.37807573504834,0,0.00014333444164746,0.999997115785771,0.0042,"C22.4w3",4.87851554853584e-05,"Ulva","PP"
6.60665503526899e-07,9.25016964189608e-07,0.714219878232933,0,8.48223508518312e-06,1,0.1681,"C17.1w",2.88421422900787e-06,"Ulva","PP"
0,0,NA,0,0,1,1,"a.C18.0",0,"Ulva","PP"
0,0,NA,0,0,1,1,"C16.2w3",0,"Ulva","PP"
0,0,NA,0,0,1,1,"C20.2w3",0,"Ulva","PP"
0,0,NA,0,0,1,1,"i.C16.0",0,"Ulva","PP"
0.0801865914489496,0.0489447368891931,1.63830876505651,1.24295561394693,2.59188352869327,0.220896399684993,0.0358,"C20.5w3",0.220896399684993,"Pentidotea",NA
0.0572923929568236,0.0340383296487167,1.68317286858944,1.08538843130503,1.96658214740952,0.378724324588838,0.0592,"C16.0",0.157827924903846,"Pentidotea",NA
0.0351963083805562,0.0210123330332334,1.67503096038356,0.37469295945797,0.86634434446331,0.475682402778474,0.1269,"C16.1w7",0.0969580781896353,"Pentidotea",NA
0.0291094163448704,0.015586370406529,1.86761995163907,0.603342884033991,0.863767415467049,0.555872433946055,0.0825,"C18.1w9",0.0801900311675811,"Pentidotea",NA
0.0224237247143057,0.0140953295134245,1.59086204355487,0.0951090861829503,0.511905708703828,0.617644857083295,0.0194,"C14.0",0.0617724231372403,"Pentidotea",NA
0.0164761288341386,0.00944370788474233,1.74466735261455,0.411638058545278,0.676176231102134,0.663032963429284,0.0502,"C22.6w3",0.0453881063459891,"Pentidotea",NA
0.0145604843428073,0.0122191833796866,1.19160862803753,0.399048180339863,0.372523944912477,0.703143891090345,0.878,"C18.1w7",0.0401109276610608,"Pentidotea",NA
0.013838285286696,0.00862705298758256,1.60405706405355,0.0806546357799881,0.317759120480527,0.741265319404093,0.0423,"C18.4w3",0.0381214283137484,"Pentidotea",NA
0.0136263810062452,0.00797645948771112,1.70832447995738,0.499865569836342,0.66225994131566,0.778802998093577,0.2379,"C18.0",0.0375376786894833,"Pentidotea",NA
0.00985619781697889,0.00464747533893585,2.12076387676663,0.173543604918878,0.286301148377585,0.80595465241648,0.0232,"C18.2w6",0.0271516543229029,"Pentidotea",NA
0.00894460699178304,0.00568240839356381,1.57408731866477,0.354509775969691,0.37355891448611,0.830595074778615,0.0408,"C20.4w6",0.0246404223621351,"Pentidotea",NA
0.00893220348684917,0.0045190568974566,1.97656362589202,0.117698588172251,0.247701332608623,0.855201328216322,0.0295,"C18.3w3",0.024606253437707,"Pentidotea",NA
0.0084413475841193,0.00573279177492573,1.47246715309639,0.0422069220363769,0.189370133549957,0.878455381744818,0.0598,"C16.2w6",0.0232540535284966,"Pentidotea",NA
0.00738172371377632,0.00577069086983331,1.2791750381856,0.16567796194547,0.057260568613293,0.898790404874972,0.0194,"C22.0",0.020335023130153,"Pentidotea",NA
0.00586224557351415,0.00526732665366368,1.11294513497405,0.0638242860187491,0.159178578457249,0.914939600368372,0.1576,"C20.1w9",0.016149195493401,"Pentidotea",NA
0.00540429404135326,0.00371527163067588,1.45461613001096,0.0465663095522099,0.141071328437275,0.929827240246843,0.0489,"C20.4w3",0.0148876398784704,"Pentidotea",NA
0.0034851545327301,0.00206279300279877,1.68953187644203,0.033237550036589,0.0827008814410713,0.939428073437465,0.1018,"C18.3w6",0.00960083319062187,"Pentidotea",NA
0.00288869250078497,0.00265695974296213,1.08721726342925,0.0137946919722717,0.0465861163414292,0.947385785090873,0.1028,"C22.2w6",0.00795771165340881,"Pentidotea",NA
0.00233106430930205,0.00123401612204675,1.88900636519702,0.0683605318064827,0.0522236107644453,0.953807353885038,0.1891,"C22.5w3",0.00642156879416469,"Pentidotea",NA
0.00228055866042477,0.00227054769915769,1.00440905129225,0.0608111363140874,0.0505586683141463,0.960089790739571,0.9747,"C20.3w3",0.006282436854533,"Pentidotea",NA
0.00224227637410319,0.00203440715788869,1.10217680143744,0.0704477394426889,0.0627442954960945,0.966266768326322,0.9526,"C20.2w6",0.00617697758675092,"Pentidotea",NA
0.00197211508479071,0.00131606865533971,1.49848951784484,0.0211449749760073,0.0588758520713262,0.971699511059527,0.0218,"C15.0",0.00543274273320466,"Pentidotea",NA
0.00183649962428171,0.00142102280030356,1.29237871756132,0.00986108464969502,0.0273504718621136,0.976758663066068,0.1063,"C22.4w3",0.00505915200654144,"Pentidotea",NA
0.00142807263125429,0.00153640924540547,0.929487137313739,0.0237832426618702,0.0221928508069244,0.98069268865604,0.9914,"C20.1w7",0.00393402558997138,"Pentidotea",NA
0.00115623843699717,0.00123212111352019,0.938412972807337,0.0234369097531516,0.0194254334943107,0.983877870907772,0.986,"C22.1w9",0.00318518225173199,"Pentidotea",NA
0.0011161821590685,0.00062592761164281,1.78324480068704,0.020961134283696,0.032031498039003,0.986952706935536,0.2613,"C20.3w6",0.00307483602776439,"Pentidotea",NA
0.00100361622564635,0.000675196448063114,1.48640625780149,0.0209158830832765,0.0363877492352915,0.989717448607488,0.072,"C20.0",0.00276474167195225,"Pentidotea",NA
0.000806692207341791,0.00051256392384856,1.57383727142711,0.00966235059978443,0.0216987727335868,0.991939707978236,0.1377,"i.C15.0",0.00222225937074765,"Pentidotea",NA
0.000688127221410758,0.000495601153861828,1.388469772616,0.0177507877759015,0.0242455638550832,0.9938353469247,0.7587,"C17.0",0.0018956389464646,"Pentidotea",NA
0.000423322017936548,0.000239097485393277,1.77049966560815,0.0106312470157608,0.0161598955533663,0.995001505854515,0.3225,"i.C17.0",0.00116615892981437,"Pentidotea",NA
0.000362299480479483,0.000220459539985063,1.64338309199062,0.00735337606581086,0.00833245107690016,0.995999561132829,0.7755,"C17.1w9",0.000998055278314357,"Pentidotea",NA
0.000297470037730017,0.000189157906834131,1.57260165704235,0.00589365543701813,0.0107336751766879,0.99681902557397,0.104,"i.C16.0",0.000819464441141055,"Pentidotea",NA
0.000288642062383972,0.000260066786045374,1.10987668503587,0.00686613139779015,0.0101181093700389,0.997614170887247,0.1772,"a.C17.0",0.000795145313276759,"Pentidotea",NA
0.000258478751582984,0.000398492344764769,0.648641699091018,9.77305522760068e-05,0.00481129046798285,0.998326222922232,0.0339,"C17.1w",0.000712052034985216,"Pentidotea",NA
0.000216075515784343,0.000194870305079692,1.10881704473126,0.00360372503455789,0.00617601759655578,0.998921463381196,0.1472,"C22.3w3",0.000595240458964096,"Pentidotea",NA
0.000181575348215872,0.000134235344010107,1.35266422978884,0.00371414550087994,0.00373700775523333,0.999421663476595,0.1198,"C22.4w6",0.000500200095398373,"Pentidotea",NA
0.000141099191938506,0.000219006821215561,0.644268480567676,0,0.00263375609349162,0.999810360675646,0.0195,"C18.2w3",0.000388697199051301,"Pentidotea",NA
3.62200285486757e-05,6.55871473950373e-05,0.55224277906949,0,0.000400965276672678,0.999910138877442,0.0014,"C16.2w3",9.97782017955436e-05,"Pentidotea",NA
3.00401583167699e-05,4.33084072374828e-05,0.693633412839309,0.000476957214844392,0,0.999992892897761,0.7482,"a.C18.0",8.27540203197973e-05,"Pentidotea",NA
2.30700913506671e-06,2.76683011375774e-06,0.833809464338041,0,5.2148978855043e-05,0.999999248199848,0.0598,"C16.3w3",6.35530208689647e-06,"Pentidotea",NA
2.72907533601036e-07,4.35402763368317e-07,0.626793297060857,0,5.15936927736538e-06,1,0.1056,"C16.4w3",7.51800151746813e-07,"Pentidotea",NA
0,0,NA,0,0,1,1,"C20.2w3",0,"Pentidotea",NA
0.0358815380354249,0.0226705655390811,1.58273678588078,6.31900442372181,4.55468783937319,0.182890638175537,0.0102,"C20.5w3",0.182890638175537,"Limpet","PC"
0.0220808378526753,0.017981654660185,1.22796473794855,4.35267069477991,3.6234255715493,0.295438169508764,0.1322,"C16.0",0.112547531333226,"Limpet","PC"
0.0162151389260949,0.00979328755110759,1.65574010172519,1.43595138522192,0.663844365926472,0.378087834731325,0.0086,"C22.5w3",0.0826496652225618,"Limpet","PC"
0.0150351839311718,0.00980749722323654,1.53302963936094,1.61845522192757,1.74568197826187,0.454723189145169,0.1156,"C16.1w7",0.0766353544138433,"Limpet","PC"
0.0139961399265273,0.0126614598228969,1.10541281355384,1.64310164856994,0.971804136505279,0.526062465645232,0.0427,"C20.1w9",0.0713392765000628,"Limpet","PC"
0.0115971801584769,0.0102677179971324,1.12947980863088,1.73483315683283,1.76496667641476,0.585174081154201,0.6982,"C18.1w7",0.05911161550897,"Limpet","PC"
0.0100986612330102,0.00486293478069374,2.07665981314467,1.57026726067388,1.07447243365118,0.636647643848207,0.0026,"C20.4w6",0.0514735626940056,"Limpet","PC"
0.0095184012551976,0.00520299882987873,1.82940676452535,1.20812231753201,0.753210527178493,0.685163581995988,0.0064,"C20.1w7",0.0485159381477809,"Limpet","PC"
0.0069899113198094,0.00566458994827192,1.23396598582423,1.17492894423542,1.05607902586763,0.720791635085803,0.4131,"C14.0",0.0356280530898154,"Limpet","PC"
0.00657149428533472,0.00527593044837381,1.24556120472745,0.849759219250105,0.587903626068022,0.754286988111786,0.0866,"C18.1w9",0.0334953530259821,"Limpet","PC"
0.00482459168240977,0.00337727251636142,1.42854675156853,0.309679597823218,0.384701476557783,0.77887825983657,0.7454,"C18.4w3",0.0245912717247841,"Limpet","PC"
0.00416725265858814,0.00292014942922709,1.42706829208091,0.558308015441368,0.561063753499102,0.800119029878685,0.6253,"C22.2w6",0.0212407700421157,"Limpet","PC"
0.00409759552025662,0.00296886720604098,1.3801882118267,0.565735657059878,0.422586356148876,0.821004752752244,0.1275,"C18.2w6",0.0208857228735591,"Limpet","PC"
0.00409013633758694,0.00296527327144913,1.37934549809235,0.392567917324146,0.239322225286196,0.841852455664748,0.1114,"C20.2w6",0.0208477029125034,"Limpet","PC"
0.00408689426043159,0.00326442884796934,1.25194772217929,1.47703414223248,1.39810414855978,0.862683633489632,0.6578,"C18.0",0.0208311778248839,"Limpet","PC"
0.00396426461683616,0.00314527167362342,1.26038861764499,0.452273202272862,0.3460447960145,0.882889759686175,0.3575,"C20.4w3",0.0202061261965433,"Limpet","PC"
0.00328305752854299,0.00273694060901881,1.19953553896077,0.51866267240275,0.377886198260324,0.899623727053166,0.0278,"C22.6w3",0.0167339673669905,"Limpet","PC"
0.00326396287008849,0.00226081400926553,1.44371136091325,0.2712425531796,0.109400955560135,0.916260367648181,0.0069,"C20.3w3",0.0166366405950155,"Limpet","PC"
0.00236147769306285,0.00179275578284494,1.31723334302422,0.229279302428152,0.130158702862888,0.928296979955467,0.0872,"C18.3w3",0.0120366123072864,"Limpet","PC"
0.00196241289921111,0.00282039286932856,0.695794164193266,0,0.104235098117669,0.938299531884715,0.1965,"C18.2w3",0.010002551929248,"Limpet","PC"
0.00168005765761312,0.00102782616276478,1.63457374260049,0.104354087638653,0.167903030077691,0.946862899956318,0.0639,"C16.2w6",0.00856336807160286,"Limpet","PC"
0.0014369724285734,0.00106920785022488,1.34395985614132,0.167418368789972,0.106573628005388,0.954187246093404,0.028,"C20.3w6",0.00732434613708523,"Limpet","PC"
0.00120970655577175,0.0017425065558469,0.69423357502595,0,0.0532855121243789,0.960353202629932,0.1701,"C20.2w3",0.00616595653652855,"Limpet","PC"
0.00119473373680431,0.000803023562293452,1.48779412324107,0.0100115660103192,0.0677675448439555,0.966442841690506,0.0242,"C22.1w9",0.00608963906057368,"Limpet","PC"
0.00109954091297481,0.000733517140571076,1.49899825397232,0.1028698610901,0.0696927804363599,0.972047276457921,0.1455,"C22.4w3",0.00560443476741547,"Limpet","PC"
0.0010942973472057,0.000889244075295308,1.23059278954689,0.136602804042952,0.116372968052099,0.977624984414215,0.3066,"C18.3w6",0.00557770795629376,"Limpet","PC"
0.000869998241195485,0.000472692467029115,1.84051640734503,0.100351089739777,0.113158996344351,0.982059424581934,0.1794,"C20.0",0.00443444016771933,"Limpet","PC"
0.000823791867573548,0.00044882618303125,1.8354362974323,0.0884295540014615,0.0481144510954594,0.986258347722732,0.0038,"C22.4w6",0.00419892314079729,"Limpet","PC"
0.000530744200247205,0.000434631122544549,1.22113712690422,0.0889051545071751,0.0777450299003878,0.9889635869852,0.2763,"C15.0",0.00270523926246817,"Limpet","PC"
0.000512715214869322,0.000404992403908489,1.26598723808453,0.0951173909478465,0.0963496412679164,0.991576931283796,0.8715,"i.C15.0",0.00261334429859669,"Limpet","PC"
0.000326242052672126,0.000246287517765097,1.3246390057952,0.0460388885344858,0.0449332090364332,0.993239809200401,0.9063,"i.C16.0",0.00166287791660421,"Limpet","PC"
0.000305561559311805,0.00024301767221311,1.25736353463154,0.046724905356566,0.0412489270104966,0.994797277236728,0.7548,"C22.0",0.00155746803632763,"Limpet","PC"
0.000236990184845615,9.17208954382245e-05,2.58381891839719,0.0155798522647227,0.00380804719278522,0.996005232316718,8e-04,"C17.1w9",0.0012079550799902,"Limpet","PC"
0.000212088982906473,0.000155818212450128,1.36113089459524,0.0516289656851511,0.0475643604700247,0.997086264277931,0.6256,"C17.0",0.00108103196121276,"Limpet","PC"
0.000191078520395763,0.000148757080285625,1.28450034128714,0.0397710250343294,0.0376578918992916,0.99806020448368,0.7543,"i.C17.0",0.000973940205749173,"Limpet","PC"
0.000151965908672769,0.00010560671804644,1.43897956004979,0.0251582699915717,0.0251201629602443,0.998834785049058,0.6781,"a.C17.0",0.000774580565377343,"Limpet","PC"
0.000113766374177413,7.91161395476564e-05,1.43796670095215,0.0137953928380685,0.00869608144097467,0.999414659990753,0.0185,"C22.3w3",0.000579874941695143,"Limpet","PC"
9.62010363234551e-05,0.000117513753140965,0.818636404268833,0.000734315704724567,0.0048136980125872,0.999905003211519,0.208,"C17.1w",0.000490343220766467,"Limpet","PC"
1.83036682103053e-05,2.64619384666383e-05,0.691697935636177,0,0.000808416459228027,0.999998298252457,0.1725,"C16.2w3",9.32950409380738e-05,"Limpet","PC"
2.1130812989369e-07,3.45457208327175e-07,0.611676713642534,0,1.09225823777198e-05,0.999999375304358,0.4606,"C16.3w3",1.07705190033331e-06,"Limpet","PC"
9.69542257076819e-08,1.22504609235261e-07,0.79143328820786,4.90170062908053e-06,0,0.999999869486636,0.72,"a.C18.0",4.94182278250911e-07,"Limpet","PC"
2.5605576536001e-08,6.37706668309211e-08,0.4015259336066,1.28758127856821e-06,0,1,1,"C16.4w3",1.30513363972814e-07,"Limpet","PC"
0.0287299904905758,0.0211806822653931,1.35642422328942,0.83091394648124,1.32572588469384,0.146403349295352,0.043,"C20.5w3",0.146403349295352,"Butter clam","PC"
0.0194027869336419,0.0142852910286058,1.35823532714793,1.97585115765862,2.28571690231917,0.245276789357265,0.0587,"C22.6w3",0.0988734400619126,"Butter clam","PC"
0.0187908616455075,0.0161761165138723,1.16164232802063,0.347093204167089,0.190930284826118,0.341031957878824,0.4106,"C22.2w6",0.0957551685215591,"Butter clam","PC"
0.0185161927220048,0.0118507637595643,1.56244720573904,0.765468542825263,0.41231348498522,0.435387458330136,0.0043,"C22.5w3",0.0943555004513122,"Butter clam","PC"
0.0156743078707889,0.0118691477987371,1.32059252581358,1.724198691694,1.84670542646927,0.515261176733305,0.3965,"C16.0",0.0798737184031695,"Butter clam","PC"
0.0155573439780449,0.0155391532414928,1.0011706388546,0.29349949996805,0.0203699821530327,0.594538866201138,0.1092,"C22.1w9",0.0792776894678326,"Butter clam","PC"
0.0121055591335924,0.00391724068630152,3.09032814244098,0.296069472125,0.073618580795057,0.656226822653202,0.0052,"C22.4w6",0.0616879564520645,"Butter clam","PC"
0.00723642420203493,0.00810318033244983,0.893035068349163,0.256928989370205,0.137349494188104,0.693102461036981,0.5185,"C16.1w7",0.0368756383837782,"Butter clam","PC"
